ID;title;DOI;year
15570;Preface.;10.1016/B978-0-12-397863-9.00012-2;2012
15575;PyBrain;10.1145/1756006.1756030;2010
15584;Preface;10.1109/ICDEW.2011.5767664;2011
15589;PetaBricks;10.1145/1836543.1836554;2010
15592;Proland;10.1145/1836623.1836703;2010
15593;Planzet;10.1145/1900264.1900271;2010
15596;Pororoca;10.1145/1900264.1900293;2010
15598;PsychoSentiWordNet;;2011
15602;Presenting;10.1177/003754976400300601;1964
15606;Presenting;10.1177/003754978905300511;1989
15609;PaperUI;10.1007/978-3-642-29364-1_7;2011
15615;Preface.;10.1016/j.bbalip.2015.02.009;2015
15620;Preface.;10.1016/j.bpg.2005.11.007;2006
15623;Pissenlit;10.1145/1836623.1836681;2010
15626;PVS;10.1007/11542384_5;2006
15629;PhoX;10.1007/11542384_11;2006
15632;PossessedHand;10.1145/2343456.2343472;2012
15636;Permutads;10.1016/j.jcta.2012.08.005;2013
15642;Preface;10.1053/SLAS00200215;2000
15645;Preface;10.1016/S0033-3506(97)80139-4;2015
15649;Pendulum;10.1145/2077355.2425812;2011
15656;Pseudorandomness;;2012
15660;Prometheus;10.1145/2503541.2503610;2013
15663;Potpourri.;10.1109/MIC.2012.85;1987
15665;Polymetros;10.1145/2590641;2014
15669;Prólogo;10.3916/c32-2009-01-002;2009
15675;Preface;10.1016/j.entcs.2011.07.002;2011
15681;Problems;10.1016/0196-6774(81)90011-0;1981
15683;Problems;10.1016/0196-6774(82)90017-7;1982
15685;Problems;10.1016/0196-6774(80)90009-7;1980
15687;Problems;10.1016/0196-6774(84)90044-0;1984
15689;Problems;10.1016/0196-6774(91)90030-3;1991
15692;Primfaktorzerlegung;;1996
15694;Posted;;1997
15697;Positionspapiere;;1992
15700;Prologue;10.1016/S0920-5861(96)90016-4;1996
15705;Probability;10.1002/qre.1004;2009
15706;Preface.;10.1002/ajpa.22656;2015
15710;Preface.;10.1016/B978-0-12-801922-1.09991-7;2014
15715;Preface;10.1016/S0065-2296(08)60030-0;1981
15717;Preface;10.1016/S0065-2296(08)60191-3;2016
15720;Preface.;10.1097/HTR.0b013e3181b12d35;2012
15727;Preface;10.1007/s10489-016-0769-z;2016
15735;Preface.;10.1016/j.entcs.2004.08.014;1995
15741;Photosurrealism;;1998
15745;Phonology;;2002
15748;Ptarithmetic;10.4148/1944-3676.1074;2009
15752;P=NP?;;2004
15756;Protection.;;1975
15759;Preface.;10.1016/B978-0-08-097074-5.00012-8;1985
15763;Preface.;10.1016/B978-0-12-394390-3.22001-6;2012
15766;Podiumsdiskussionen.;10.1007/s004040050182;1999
15767;Paradigmenwechsel;10.1515/piko.1993.16.2.60;1993
15769;Projekte.;;1996
15771;Produktionsoptimierung;10.1524/auto.2008.9050;2008
15774;Preface;10.1016/S0273-1177(98)00171-9;1998
15778;Polemics.;;2010
15780;Postface;10.1080/14755610600975969;2006
15784;Publications.;10.1007/BF03192244;1972
15788;Perspective.;10.1126/science.184.4144.1327-a;2000
15796;Pardis;10.1007/3-540-45327-X_64;1999
15800;Products.;10.1021/es00125a714;1984
15802;Product;10.1016/0950-5849(89)90015-3;1989
15805;Présentation;10.1016/j.anplas.2005.08.002;2005
15809;Prototypage;10.3166/dn.12.2.133-144;2009
15812;Professionalism.;10.1201/1086/43306.8.3.19990901/31068.1;1975
15816;PDA;;1994
15820;Produktlebenszyklusmanagement;;2003
15825;Preamble;10.1145/235008.235021;1996
15826;Passage.;10.1007/BF01532411;1978
15828;P;;2005
15837;Preface;10.1016/S0065-2164(08)70004-2;1963
15841;Preface.;10.1016/j.beem.2005.09.010;1988
15849;Preface;10.1016/S0065-2164(08)70604-X;1970
15854;Preface;10.1109/ICGEC.2011.5;2011
15859;Preface;10.1016/S0065-2504(08)60276-7;1974
15864;Preface.;10.1179/cim.2004.5.1.1;2004
15868;Preface.;10.1007/s12010-014-1149-y;2014
15873;Preface.;10.1098/rsta.2005.1695;2006
15879;Preface.;10.1016/B978-0-12-415813-9.00016-7;2012
15884;Preface;10.1016/j.entcs.2006.05.048;2007
15889;Preface;10.1016/S0065-3527(08)60459-5;1953
15893;Preface;10.1016/S0066-4103(08)60243-4;1987
15898;Preface;10.1016/S0070-2153(08)60575-X;1983
15903;Preface;10.1016/j.mee.2008.03.014;2008
15907;Preface;10.1016/j.entcs.2009.06.035;2009
15913;Preface;;2018
15919;Preface.;10.1016/j.beha.2012.02.001;2012
15921;Preface.;10.1089/cmb.2015.010P;2015
15926;Preface;10.1016/S0167-7306(08)60569-4;1985
15931;Proteomics;10.1016/S0076-6879(05)02008-2;2005
15935;PHD;10.1109/AINA.2009.18;2009
15944;Preface;10.1016/S0580-9517(09)70036-4;1976
15949;Providing ;10.1109/ITNG.2009.289;2009
15953;Performitis.;;2003
15954;Performability;10.1007/978-3-540-68947-8_24;2005
15966;Positioning];10.1007/978-3-540-74991-2_15;2008
15971;Préface;10.1016/S0920-5446(01)80003-0;2001
15973;Pitsupai;10.1109/C5.2009.11;2009
15975;PERICASA.;;2010
15982;Preliminaries;10.1007/978-3-540-71562-7_1;2007
15986;PinPoint.;;2006
15994;Proceedings;10.1109/HICSS.2010.308;2010
15997;Panel;;2010
16003;Preliminaries.;;2013
16007;Parasomnias;10.4249/scholarpedia.2427;2006
16009;PrimeLife.;;2011
16014;Pseudospectrum;10.4249/scholarpedia.2680;2008
16017;Projektorientierung;;2004
16019;Plattformen;;2004
16021;Phylogenetics;10.4249/scholarpedia.6299;2008
16023;Percolation;;2006
16026;Produktlinienentwicklung;10.1007/s00287-010-0488-5;2010
16028;Petrinetze.;;2014
16031;Perspektiven;10.1007/s00287-011-0542-y;2011
16034;Panopticon;10.1007/s00287-006-0116-6;2006
16035;Personalisierung;10.1007/s00287-005-0489-y;2005
16036;Projektcontrolling;;2001
16039;Pseudomatroids;10.1016/0012-365X(88)90101-X;1988
16043;Prefazione.;;2009
16047;Pebblings;;1995
16051;Publications;;1997
16054;PRODUCTS;10.1097/00006247-200212000-00014;2002
16056;Pooh;10.1145/281388.281975;1998
16058;Products;10.1109/MC.2004.1319287;2004
16062;Products;;2003
16065;PRODUCTS;10.1097/00006247-200212000-00016;2002
16066;PRODUCTS;10.1097/00006247-200212000-00020;2002
16067;Products;;2002
16070;Prescience;10.1002/cplx.1045;2001
16071;Prologue;10.1145/595576.595577;2002
16076;Produktplanung;;1965
16079;Products;10.1109/MC.2004.64;2002
16081;Prefácio.;10.1590/S0100-46702003000200001;2003
16085;Postprocessor;;1967
16088;Paramorphisms;10.1007/BF01211391;1992
16092;Palimpsest;10.3138/carto.44.2.101;2009
16095;Problems;;1953
16097;Problems;10.1119/1.1932810;1952
16101;Preamble;10.1111/1467-9663.00134;2001
16107;Préface.;;2012
16110;Produkte.;;2005
16112;Preface.;10.1016/S0072-9752(07)84064-4;1998
16117;Produkte.;;2007
16118;Produkte.;;2007
16119;Perimetersicherheit;10.1007/s11623-011-0103-1;2011
16121;"""Patriot"".";10.1007/s02045-006-0038-1;2006
16122;Patrimonium.;10.1007/s11623-013-0019-z;2013
16123;Paradigmenwechsel;10.1007/s11623-006-0057-x;2006
16124;PersoSim.;;2014
16127;Paradigma;10.1007/s11623-008-0042-7;2008
16128;Planen;;1990
16129;PRIISM;10.1145/217278.217282;1995
16131;PRIISM;10.1145/252829.565501;1996
16133;PRIISM.;;1996
16134;Privacy;10.1108/07378830710735867;2007
16138;Polygones;10.1002/malq.200310085;2004
16140;Polygones;10.1002/malq.19950410109;1995
16144;Patterns;10.1111/j.1468-0017.1994.tb00216.x;1994
16147;Proceedings;10.1007/BF00663452;1995
16166;Proceedings;;1995
16168;Parallelization.;;2011
16169;Pnetcdf.;;2011
16170;ParaMETIS.;;2011
16171;Prefix.;;2011
16172;PCIe.;;2011
16173;Parafrase.;;2011
16175;PLAPACK.;;2011
16177;Pipelining.;;2011
16178;PCFG.;;2017
16179;PCA.;;2017
16180;Predicate.;;2017
16181;Posterior.;;2017
16182;Prior.;;2017
16183;POMDPs.;;2017
16184;PAI.;;2017
16185;PSS.;;2017
16186;PROJ.;;2017
16187;PVD.;;2017
16188;Polar.;;2009
16189;Portal.;;2007
16191;Platen.;;2009
16192;Peg.;;2009
16193;Phoneme.;;2009
16194;PrivateID™.;;2009
16195;Pitch.;;2009
16196;Pose.;;2009
16197;Palmprint.;;2009
16198;Privium.;;2009
16199;Posters;10.1007/s00247-008-0970-2;2003
16202;Pandore;10.1145/1900264.1900306;2010
16208;Progress;10.1111/j.1440-1673.1964.tb00931.x;1964
16212;Permission;10.1007/BF00245992;1985
16215;Progress;10.1086/206982;1916
16219;Preface;10.1016/0029-5493(88)90304-4;1988
16224;Preface;10.1016/j.entcs.2004.09.010;2004
16229;Preface.;10.1080/10810730.2014.964583;2014
16237;PREFACE: ;10.1097/00004397-196303000-00001;1963
16241;Preface.;10.1097/00004397-196606040-00001;2000
16245;Preface.;10.1097/00004397-196812000-00001;2015
16253;Preface.;10.1097/00004397-197624000-00002;1994
16256;Présentation;10.3917/cite.035.0009;2008
16260;PREVIEW;;2005
16263;Xmonad;10.1145/1291201.1291218;2007
16270;Xamance;;2010
16277;XRDS;10.1145/2173637.2173641;2012
16279;XTATIC;;2006
16283;XHaskell;;2006
16286;X;;2003
16293;x;;2005
16297;XPFest;10.1007/978-3-540-45122-8_28;2003
16305;XPPAUT;10.4249/scholarpedia.1399;2007
16307;XPDL.;;2009
16308;XQFT.;;2009
16309;XMI.;;2009
16310;XSS.;;2011
16311;Passages;;2010
16313;Progress.;;1977
16318;The design of awareness and operation module for the symbiotic applications.;10.1109/COGINF.2010.5599834;2010
16336;Short-Term Traffic Flow Forecasting Based on MARS;10.1109/FSKD.2008.678;2008
16357;Presupposition;;2009
16360;Prologue;10.1145/595576.595577;2002
16363;An approach to feature location in distributed systems;10.1016/j.jss.2004.12.018;2006
16395;Publications.;10.1007/BF02275614;2013
16400;Éditorial.;10.1016/j.immbio.2009.04.001;2014
16402;Éditorial;10.1016/j.immbio.2006.05.001;2007
16405;Éditorial;10.1016/j.crte.2010.04.004;2010
16409;Éditorial;10.1016/j.alter.2009.11.003;2010
16413;Éditorial;10.1016/j.reval.2010.09.005;2010
16417;Éditorial;10.1016/j.mednuc.2008.07.001;2008
16421;Éditorial;10.1016/S0168-6054(02)00292-1;2002
16431;Édito;10.3917/spi.027.0007;2003
16434;Éditorial.;;2012
16438;Éditorial;10.1016/j.crci.2003.12.001;2004
16442;Édito.;;2002
16444;Éditorial.;;2014
16448;Éditorial;10.1016/j.crci.2005.02.003;2005
16453;Édito.;;2002
16454;Éditorial;10.1016/S0248-8663(05)80044-X;1993
16457;Éditorial;10.1016/S1251-8069(97)86252-5;1998
16463;Éditorial;10.1016/S1631-0683(02)00026-X;2002
16468;Zaijian;10.1145/281388.282033;1998
16470;Zzzzzzzzzzzzzzzzzzzzzzzzzz;10.1007/3-540-44525-0_26;2000
16474;ZEST;;1992
16477;Éditorial;10.1016/j.emcnep.2004.01.001;2004
16480;Zoopraxiscope;10.1145/1900264.1900328;2010
16482;ZombiU;10.1145/2503541.2503638;2013
16485;Zertifikate.;;2001
16486;ZetaGrid;10.1007/978-3-642-56176-4_10;2002
16490;Z++;;1992
16492;YowAI;10.1007/3-540-45327-X_71;2000
16495;Yootopia!;10.1145/1228621.1228623;2007
16503;Éditorial;10.1007/s10243-006-0082-3;2006
16507;ZFS;;2007
16509;Zope;;2001
16511;YouAreClang.;;2012
16515;YAWL4Film.;;2010
16517;Éditorial;10.1016/S0372-1248(58)80043-0;1958
16520;Éditorial;10.1051/alr:1988001;1988
16523;YAWL4Healthcare.;;2010
16530;Yawn;10.4249/scholarpedia.6463;2008
16532;Yellow;doi:10.1038/scientificamerican08141852-377j;2000
16533;Zooming;10.1016/0097-8493(84)90057-8;1984
16538;återbesök;10.1145/1596685.1596696;2009
16540;Ähnlichkeitssuche;;2007
16545;Zukunftsausschau;10.1007/s00287-009-0357-2;2009
16546;Zwischenwelten;10.1026/1617-6383.19.4.145;2007
16548;Zufall;10.1007/s11623-008-0134-4;2008
16549;Zank;;2002
16550;ZPL.;;2011
16552;Zernike.;;2017
16553;Zoning.;;2009
16554;Zeroization.;;2011
16556;You.;10.1007/s10624-009-9095-8;1970
16560;Übersichtsvortrag;;1981
16564;Übersetzerbau;;1990
16566;Übereifer;10.1007/s11623-006-0233-z;2006
16568;Öffnungszeiten;10.1007/s11623-006-0099-0;2006
16570;Nested Graph-Structured Representations for Cases;10.1007/BFb0056317;1998
16599;Demo: Yalut -- user-centric social networking overlay;10.1145/2594368.2601465;2014
16616;Design of a HyperKYKLOS-based Multiprocessor Architecture for High-Performance Join Operations;10.1007/978-1-4613-1679-4_6;1987
16637;A Model for Evaluating the Effectiveness of the ASP Service Using Balanced Scorecard.;;2004
16651;Behavioural equivalences of a probabilistic pi-calculus;10.1007/s11432-012-4660-1;2012
16694;Registration Rooms, Lobbies, and Portals: Interconnecting Large-Scale Networked Virtual Environments and Collaborations;10.1109/VRAIS.1998.658495;1998
16702;A Uniform Parallel Optimization Method for Knowledge Discovery Grid;10.1007/978-3-540-85565-1_38;2008
16728;WAVELET-BASED IMAGE COMPRESSION ANTI-FORENSICS;10.1109/ICIP.2010.5652845;2010
16751;Positive Feedback Pilot System for Second Loop Control in a Feedforward Power Amplifier;10.1109/TCSI.2008.923272;2008
16766;A fuzzy multi-objective programming for optimization of fire station locations through genetic algorithms;10.1016/j.ejor.2006.07.003;2007
16787;Adaptive presentation of evolving information using XML;10.1109/ICALT.2001.943897;2001
16803;Dewey's philosophy and the experience of working: Labor, tools and language;10.1007/BF01064104;1995
16817;Finding permutations containing long cycles in finite alternating and symmetric groups acting on subsets;;2012
16826;On the Accuracy of Fluid Approximations to a Class of Inventory-Level-Dependent EOQ and EPQ Models.;10.1155/2011/301205;2011
16848;Requirements analysis and a design of computational environment for HSE (human-sensibility ergonomics) simulator;10.1007/978-3-540-30583-5_43;2006
16867;Testing the stability of the functional autoregressive process;10.1016/j.jmva.2008.12.008;2010
16886;Electro-thermal stress effect on InGaP/GaAs heterojunction bipolar low-noise amplifier performance;10.1016/j.microrel.2009.12.007;2010
16901;Statistical Properties and Classification of N-2 Contingencies in Large Scale Power Grids;10.1109/HICSS.2014.316;2014
16920;Generating novel tactics through evolutionary computation;10.1145/1056754.1056755;1998
16940;Demands Estimation of New Telecommunication Services in Fuzzy Environment;10.1142/S0219622003000653;2003
16951;GroupWear: nametags that tell about relationships;10.1145/286498.286799;1998
16968;On-surface conditions for structural acoustic interactions in moving media;10.1137/S0036139993269217;1995
16981;Roles for intelligence in multimedia: report on the IMMI-1 workshop;10.1017/S0269888900007700;1996
16987;Robustness of centipede-inspired millirobot locomotion to leg failures.;10.1109/IROS.2013.6696543;2013
17013;Θ.;;2006
17014;Hiding Secret Information in Movie Clip: A Steganographic Approach;;2011
17022;Anonymizing Path Nodes in Social Network;10.1109/DBTA.2010.5658931;2010
17036;On Efficient Fixed Parameter Algorithms for WEIGHTED VERTEX COVER;10.1016/S0196-6774(03)00005-1;2003
17081;PC hardware annoyances - how to fix the most annoying things about your computer hardware;;2005
17083;A platform for dynamic microcell redeployment in massively multiplayer online games;10.1145/1378191.1378195;2006
17106;Persistent detection and recovery of state inconsistencies;10.1016/j.comnet.2006.07.015;2007
17135;A stepwise framework for the normalization of array CGH data.;10.1186/1471-2105-6-274;2005
17154;A 140-dB CMRR Low-noise Instrumentation Amplifier for Neural Signal Sensing;10.1109/APCCAS.2006.342102;2006
17172;2-clickAuth;10.1109/ARES.2010.85;2010
17179;Cayley Configuration Spaces of 1-dof Tree-decomposable Linkages, Part II: Combinatorial Characterization of Complexity;;2011
17194;2 Hearts.;10.1097/00017285-198407000-00012;2001
17197;Immediate versus Eventual Conversion: Comparing Geodetic and Hull Numbers in P 3-Convexity.;10.1007/978-3-642-34611-8_27;2012
17218;Power allocation games in wireless networks of multi-antenna terminals;10.1007/s11235-010-9305-3;2010
17256;A Prototyping and Development Environment for Graphical Interactive Telematic Applications;;1993
17264;Saliency Driven Nonlinear Diffusion Filtering for Object Recognition;10.1109/ACPR.2013.78;2013
17296;“101 Dalmatians”;10.1145/259081.259309;1997
17299;11Monkeys Description;;2000
17302;Fuzzy-similarity-based Noise Cancellation for Real-time Image Processing;10.1109/FUZZ.2001.1007233;2001
17317;IRESite: the database of experimentally verified IRES structures (www.iresite.org).;10.1093/nar/gkj081;2006
17341;A Method of Multiple-Marker Register and Application on Virtual Education.;10.1007/978-3-642-27552-4_60;2011
17356;Invited Talk: Applying Category Theory to Derive Engineering Software from Encoded Knowledge;;2000
17367;10th avatar;10.1145/1400468.1400469;2008
17370;3-D Gradient Coil Design—Initial Theoretical Framework;10.1109/TBME.2009.2013199;2009
17388;Constant-Round Coin-Tossing with a Man in the Middle or Realizing the Shared Random String Model;10.1109/SFCS.2002.1181957;2002
17429;The Dynamics of Content Popularity in Social Media;10.4018/jdwm.2010090802;2010
17462;1984 ACM international scholastic programming contest;10.1145/989357.989360;1984
17466;Hierarchical self-organization of non-cooperating individuals.;10.1371/journal.pone.0081449;2013
17483;Auto-localization algorithm for local positioning systems;10.1016/j.adhoc.2012.02.003;2012
17508;New Group Signature Schemes (Extended Abstract);;1994
17528;Circulant weighing matrices of weight 22t;10.1007/s10623-006-0026-2;2006
17550;+flow paper+.;;2008
17553;Foreva, tutoriel d'evaluation automatique des competences en sciences;;1999
17556;20th Anniversary;10.1016/j.aei.2005.12.001;2006
17562;2k-AryExponentiation.;;2011
17565;Optimal weighting of posteriors for audio-visual speech recognition.;10.1109/ICASSP.2001.940792;2001
17583;Next-generation social TV content discovery.;;2012
17592;3D rotations.;10.1109/MCG.2011.92;2011
17595;02 HLPs;;1995
17599;3-maps;10.1016/j.disc.2008.06.009;2009
17603;Development and validation of an instrument to evaluate the impact of information technology investments: a cross-country analysis;;2000
17611;PLOS ONE: BACKGROUND, FUTURE DEVELOPMENT, AND ARTICLE-LEVEL METRICS;;2009
17623;Multiple Contour Finding and Perceptual Grouping using Minimal Paths;10.1023/A:1011281928379;2001
17651;On Implementing Deniable Storage Encryption for Mobile Devices.;;2013
17680;STAB-WIN: Self Organized, Topology Control Ability Backbone Node in Wireless Networks;10.1007/s11277-010-0148-8;2012
17707;TASKS AND NEWEST TRENDS IN GEODETIC DEFORMATION ANALYSIS: A TUTORIAL;;2007
17721;The Effect of Pictogram-Based Interface Design on Human-Computer Performance;10.1207/s15327590ijhc0902_2;1997
17739;1999 referees;10.1007/s004080000008;2000
17742;On Identifying and Analyzing Significant Nodes in Protein-Protein Interaction Networks;10.1109/ICDMW.2013.126;2013
17762;65nm Omnibudsman;10.1109/ICVD.2005.5;2005
17767;A time-dependent topic model for multiple text streams;10.1145/2020408.2020551;2011
17809;Version management for ROPCO—a micro-incremental reuse environment;10.1016/0950-5849(93)90077-G;1993
17840;A passive weight compensation mechanism with a non-circular pulley and a spring;10.1109/ROBOT.2010.5509797;2010
17859;4 Stooges;10.1007/3-540-45603-1_83;2001
17861;850 meters;10.1145/2542398.2542487;2013
17864;3D TV;10.1145/1186155.1186158;2004
17868;3-subdivision.;10.1007/978-3-642-18548-9_3;2000
17870;3D Slicer;;2004
17875;MSim: a general cycle accurate simulation platform for memcomputing studies;10.7873/DATE.2014.278;2014
17894;98.9;10.1145/312379.312418;1999
17896;200 Nanowebbers;10.1145/1596685.1596686;2009
17899;25 Years;10.1016/S0304-3975(00)00359-5;2001
17902;2013 Reviewers;10.1007/s10836-014-5437-9;2014
17905;98.4;10.1145/312379.312417;1999
17906;701 Recollections;10.1109/MAHC.1983.10044;1983
17909;2012 Reviewers;10.1093/mmy/myv116;2016
17912;2003 reviewers;10.1145/972648.972653;2004
17915;98.3;10.1145/312379.312415;1999
17916;98.13;10.1145/312379.312419;1999
17917;3D imaging;;1997
17920;Enhancing credibility judgment of web search results;10.1145/1978942.1979126;2011
17951;3D Cadastres;10.1016/S0198-9715(02)00034-0;2003
17955;The GoDeL planning system: a more perfect union of domain-independent and hierarchical planning;;2013
17980;Adaptable learning assistant for item bank management;10.1016/j.compedu.2006.07.003;2008
18005;Performance Evaluation of a Steganographic Method for Digital Images Using Side Match;10.1109/ICICIC.2006.498;2006
18021;Predicting where we look from spatiotemporal gaps;10.1145/2522848.2522853;2013
18050;Time-varying feedforward and output feedback controllers for nonlinear time-delay processes;10.1080/002077200291163;2000
18058;Special Section: Point-Based Graphics: Processing and interactive editing of huge point clouds from 3D scanners;10.1016/j.cag.2008.01.010;2008
18121;Analysis of brain electrical topography by spatio-temporal wavelet decomposition;10.1016/j.mcm.2008.07.017;2009
18138;ArcE: A GIS tool for modelling actual evapotranspiration;10.1016/j.cageo.2011.03.008;2011
18159;A Sampling-Based Algorithm for Approximating Maximum Average Value Region in Wireless Sensor Network;10.1109/ICPPW.2010.14;2010
18181;Next generation software product line engineering;10.1007/11554844_1;2005
18192;Periodic Broadcasting Protocols for Clients with Bandwidth Limitation;10.1109/GLOCOM.2006.435;2006
18212;Naval asymetric threats and piracy acts: Study of a new IR detection module.;;2012
18224;Model-Free Adaptive Rate Selection in Cognitive Radio Links.;10.1007/978-3-319-04277-0_15;2013
18244;A Population Dynamics Approach for the Dispatch of Distributed Generators.;10.1109/TIE.2011.2107714;2011
18270;Complexity of mixed shop scheduling problems: A survey;10.1016/S0377-2217(99)00161-7;2000
18298;SQL-Based Compound Object Comparators: A Case Study of Images Stored in ICE;10.1007/978-3-642-17578-7_30;2010
18321;A 3.5 in 230 Mbytes read-channel chip set for magneto-optical disk drives;10.1109/92.544410;1996
18335;Wavelet Based Image Authentication and Recovery;10.1007/s11390-007-9103-x;2007
18361;The clinical bioinformatics ontology: a curated semantic network utilizing RefSeq information.;;2005
18380;WebSphere business integration: an architectural overview;10.1147/sj.432.0238;2004
18395;Chosen Message Attack Against Mukherjee-Ganguly-Chaudhuri's Message Authentication Scheme;10.1007/978-3-540-74377-4_45;2007
18419;Flexible Vision.;10.1109/MRA.2010.937857;2010
18422;Falsch verortet;10.1007/s11623-010-0086-3;2010
18423;Linguistic Abstractions for Programming and Policing Autonomic Computing Systems;10.1109/UIC-ATC.2013.33;2013
18463;Improved likelihood ratio test based voice activity detector applied to speech recognition;10.1016/j.specom.2010.03.003;2010
18502;Wukong: Toward a Cloud-Oriented File Service for Mobile Devices;10.1109/SCC.2010.34;2010
18521;Fregean Varieties;10.1142/S0218196709005251;2009
18526;Hypertext '93;10.1145/182116.182117;1993
18531;Formality works;10.1016/S0020-0190(00)00210-6;2001
18533;'Field' work;10.1145/965106.965109;2003
18540;"""Watermarking"" for convolutionally/turbo coded systems and its applications";10.1109/GLOCOM.2001.965730;2001
18557;Green computing;10.1145/1400181.1400186;2008
18561;Group Corings;10.1007/s10485-007-9100-9;2008
18566;Geometric complexity;10.1145/800116.803772;1975
18570;Generalised coinduction;10.1016/S1571-0661(04)80903-4;2000
18572;Generic compositions;10.1007/s001650200031;2001
18575;gModeler.com;10.1145/965333.965384;2003
18577;Generalised coinduction;10.1017/S0960129502003900;2003
18582;Grid Computing;;2004
18586;Grand challenges;10.1145/1083431.1083441;2005
18589;Graph cycles;10.1145/1138403.1138423;2006
18592;Grid Computing;10.1007/s11576-006-0101-3;2006
18594;Green Coordinates;10.1145/1399504.1360677;2008
18599;Generalized Curvatures;;2008
18603;Goal Change;;2005
18607;Grammar constraints;10.1007/s10601-009-9073-4;2010
18611;Gesture controllers;10.1145/1833349.1778861;2010
18616;Geometric covering;10.1016/j.cad.2012.10.007;2013
18621;Green Computers;10.1007/s12599-008-0012-5;2009
18625;Geometric Cryptosystem.;;2005
18629;General chairs;10.1109/AQTR.2008.4588868;2008
18655;Ghost chimneys.;;2012
18664;Generalized Cores;;2002
18669;Ground Canonicity;;2003
18671;Grasping Complexity;10.1016/j.camwa.2013.04.023;2013
18676;Geographical concentration;10.1007/s11192-005-0204-4;2005
18680;Grüne Computer;10.1007/s11576-008-0117-y;2009
18683;Graphing calculator;10.1145/235008.235014;1996
18685;Graph Classification.;;2010
18690;Fair webs;10.1007/s00371-006-0088-1;2006
18695;falling water;10.1145/1280120.1280221;2007
18697;Wireless Broadband Internet Access in Korea;10.1109/ICSNC.2006.77;2006
18713;Forschungsorientierte Wissenschaftstheorie;;1997
18717;Graph colorings;10.1016/j.tcs.2005.09.025;2005
18720;Forum / Wardriving;10.1007/s00287-003-0352-y;2003
18721;Genetic Clustering.;;2017
18722;Gini Coefficient.;;2017
18723;Graphics Controllers.;;2012
18725;AAAI '90;;1990
18728;Ada 9X;;1994
18732;GPU Computing;10.1109/JPROC.2008.917757;2008
18741;AZ300, 1998;10.1145/281388.281770;1998
18743;AQME'10;;2010
18748;Algorithmus 14.;10.1007/s007610170072;2001
18751;ASN.1.;;2009
18752;A5/1.;;2011
18754;Fuzzy XQuery.;;2010
18759;Galois connections;10.1007/3-540-16816-8_28;1986
18764;Ground confluence;10.1007/3-540-17220-3_14;1987
18767;Generalized complementation;10.1016/0095-8956(87)90054-2;1987
18770;Graph complexity;10.1007/BF00279952;1988
18778;Global connectivity;10.1016/0169-7552(89)90044-5;1989
18782;Geometric continuity;10.1016/0010-4485(90)90031-7;1989
18785;Geometric clusterings;10.1016/0196-6774(91)90007-L;1991
18788;Geometric continuity;10.1016/0167-8396(91)90049-H;1991
18792;Green Computing;6DBB1292-25F6-47CB-BA92-A3F35E852A10;2005
18794;Greedy codes;10.1016/0097-3165(93)90085-M;1993
18799;Geometry compression;10.1145/218380.218391;1995
18802;Animation 2000++;10.1109/38.814544;2000
18805;Applications 2000;10.1109/38.814553;2000
18807;Autocosm 2007;10.1145/1280120.1280134;2007
18810;ACE 2000;10.1145/571922.571934;2001
18814;Automatisierungstechnik 2020;10.1524/auto.2007.55.5.255;2007
18818;Global computation;10.1145/251595.251600;1997
18823;Graphical constraints;10.1145/259963.260422;1994
18828;General cyclides;10.1016/S0167-8396(98)00011-9;1998
18832;Ghost city;10.1145/312379.312540;1999
18834;Glossary construction;10.1145/366246.366251;1963
18837;Growing challenges;;1995
18841;General Conclusions;10.1007/3-540-64381-8_66;1997
18846;Geometrical Constructions;10.1007/3-540-11490-4_3;1981
18848;Game changer;10.1145/2184319.2184327;2012
18851;Grundkurs Computernetze;10.1007/s11576-006-0108-9;2006
18852;Graph clustering;10.1016/j.cosrev.2007.05.001;2007
18856;General chairs;10.1109/ISMAR.2011.6092346;2011
18860;Graphical decompositions;10.1016/0012-365X(94)90176-7;1994
18863;Generalized dominators;10.1016/0020-0190(94)00192-2;1995
18866;August 2007.;10.1016/j.ijinfomgt.2007.04.001;2007
18870;Global DL;10.1145/571535.571560;1999
18873;Greedy Detection;10.1023/A:1014055010787;2002
18881;ACT! 2005;10.1021/ci040048m;2005
18884;Agenda 2013;10.1007/s11623-009-0018-2;2009
18885;ANTS 2006.;;2006
18887;Game development;10.1145/1185657.1185757;2005
18892;AAMAS 2004;;2004
18894;AAMAS 2008;;2008
18896;Growing designers;10.1145/1082369.1082381;2005
18898;Going Digital;10.1145/1365490.1365492;2008
18902;AAMAS 2008;;2007
18904;Generalized discontinuity;10.1007/978-3-642-32024-8_10;2010
18910;Group Decryption.;;2007
18917;Georeferenzierte Daten.;;2010
18921;Granular compaction;10.1007/3-540-39205-X_3;2003
18929;Gewöhnliche Differentialgleichungen;10.1007/BF02307643;1986
18934;Generalized Derivatives*;;1993
18938;Gravitational clustering;10.1016/0031-3203(77)90013-9;1977
18942;Gamified CAPTCHA.;;2013
18947;G-dinaturality;10.1016/S0168-0072(03)00003-4;2003
18951;Genetic Cryptanalysis;10.1007/978-3-642-14292-5_34;2010
18962;Generative Collectives.;;2010
18966;Ghost chimneys;;2010
18968;Gating currents;10.4249/scholarpedia.3482;2008
18970;Granger causality;10.4249/scholarpedia.1667;2007
