ID;title;DOI;year
24102;Direction Diffusion;10.1109/ICCV.1999.790423;1999
24106;Die ENIGMA;;1996
24108;(Digital) experiences;;2010
24112;Design Epistemology.;;2012
24116;Detector Ensemble;10.1109/CVPR.2007.383274;2007
24123;Database dynamics;10.1145/1017720.1017724;1983
24127;Digital Ecosystems;;2009
24130;Deza digraphs;10.1016/j.ejc.2005.04.001;2006
24134;Discursive Evaluation;;1999
24137;DJ DreamFactory;10.1145/1291233.1291343;2007
24144;Display Electronics;10.1109/ISSCC.2007.373621;2007
24147;Dieter Eckbauer;;1995
24149;Digital decal;10.1145/1597956.1597964;2009
24157;Dezentrale Energiemanagementsysteme;10.1007/s11576-007-0083-9;2007
24162;Differential Evolution.;;2013
24166;DEMO Engine.;;2013
24172;Denotational engineering;10.1016/0167-6423(89)90003-8;1989
24175;Different eyes;10.1145/281388.281852;1998
24177;Data Externality;;2011
24180;Differential Dataflow.;;2013
24186;Deductive Debugging;;1987
24190;Delegated Decryption;10.1007/3-540-46665-7_30;1999
24196;Data dredging;;1990
24200;Distributed databases;;1995
24205;Digital Dixieland;10.1145/253607.253665;1996
24207;Developing developments;10.1016/S0304-3975(96)00173-9;1997
24209;Designing dependencies;;1996
24212;Desert dreams;10.1145/312379.312899;1999
24216;Dynamic declarations;10.1145/366062.366087;1961
24218;Deterministic dictionaries;10.1006/jagm.2001.1171;2001
24223;Database Design;https://doi.org/10.1007/BF01996927;1977
24226;Dynamind Developer;;1992
24228;Defining Discipline;10.1007/BFb0052074;1997
24232;Datum Discovery;10.1007/BFb0052862;1997
24236;Defining DVD;10.1109/93.752967;1999
24239;Document Design;;1986
24241;Defining deadlock;10.1145/881775.881781;2003
24245;Delight design;10.1145/1142169.1142212;2006
24246;Dynamic displays;10.1145/1618588.1618591;2009
24250;Debugging Devices;10.1145/1483101.1483103;2008
24251;Dominant Design;10.1109/MS.2011.29;2011
24252;Designing dreams;10.1145/2037296.2037300;2011
24256;Digital Disks;10.1109/TPAMI.1984.4767531;1984
24259;Debugging Debugging;10.1109/COMPSACW.2011.93;2011
24263;Dynamic definability;10.1145/2274576.2274601;2012
24269;Deconstraining DSLs;10.1145/2364527.2364571;2012
24275;Darwinian Docking.;10.1007/s10822-011-9503-4;2012
24279;Discovering Dynamics;10.1016/b978-1-55860-307-3.50019-8;1993
24283;Data Dissemination;;2005
24285;Decide Different!;;2013
24287;Disjective Defaults;;1991
24292;DOCLOC - Dokumentlokalisierung.;;1992
24295;Domain Design.;;2005
24296;Diamond dicing.;10.1016/j.datak.2013.01.001;2013
24301;Der Datenschutzbeauftragte.;10.1007/BF03340624;2011
24305;DIEL Demo.;;2009
24309;Decreasing Diagrams.;;2013
24311;Dialogue Determination;10.1016/S0020-7373(80)80044-7;1980
24314;Delta1-Definability;;1997
24318;Der Datenschutzverbraucher;;2002
24319;Der Datenschutzzyklus;10.1007/s02045-006-0001-1;2006
24320;Die Datenschutzerklärung;10.1007/s11623-010-0123-2;2010
24321;Deduktive Datenbanken;10.1007/s002870050033;1996
24326;DNA discovery.;;1999
24329;Definability degrees;10.1002/malq.200510002;2005
24331;Data Distribution.;;2011
24333;Deadlock Detection.;;2011
24334;Domain Decomposition.;;2011
24337;Declarative graphics;10.1007/3-540-16492-8_99;1986
24342;Discontinuous grammars;10.1111/j.1467-8640.1989.tb00326.x;1990
24345;Difference graphs;10.1016/0166-218X(90)90092-Q;1990
24349;Distanced graphs;10.1016/0012-365X(92)90122-V;1992
24352;Decycling graphs;"3.3.CO;2-9"" target=""_self"" class=""small-link-text""10.1002/(SICI)1097-0118(199705)25:13.3.CO;2-9";1997
24356;Duplication grammars;;1999
24361;Drifting Games;10.1023/A:1010800213066;2001
24365;Digital geometry;10.1016/S0020-0255(02)00284-0;2002
24369;Dynamical Graphs.;10.1007/3-540-61550-4_168;1996
24373;Disentangling Gaussians;10.1145/2076450.2076474;2012
24377;Divisor games;10.1145/820127.820156;2002
24379;Digital Government.;10.1002/aris.2010.1440440115;2010
24381;Distributing Google;10.1109/ICDEW.2006.49;2006
24387;Deconstructing ghosts;;2005
24392;Descriptive Granularity;10.1109/GrC.2010.117;2010
24396;Data Governance;10.1007/s11576-011-0275-1;2011
24399;Dynamic GOST;;2000
24405;Deterministic Gossiping;10.1109/JPROC.2011.2159689;2011
24411;Diatonic Graphs.;;2012
24415;Dexterous Grippers;;2002
24419;Differential geometry;;1991
24421;Dragon gate;10.1145/312379.312908;1999
24423;Double graphs;10.1016/j.disc.2006.11.038;2008
24429;Datalog Grammars;;1994
24435;Deductive Generalization.;;2013
24439;Diperfect Graphs;10.1007/BF02579229;1982
24443;Difference graphs;10.1016/S0012-365X(03)00321-2;2004
24450;Dynamische Gruppenarbeit.;;2010
24454;Distributed Games;10.1007/978-3-540-24597-1_29;2003
24459;Diffraction gratings.;;2012
24461;Discrepancy Games;;2005
24466;Describing Groups;10.2178/bsl/1186666149;2007
24470;Don Grierson.;;2011
24473;Depreciation games;10.1007/s10479-007-0238-5;2008
24478;Die Gebäudebilddatei;;2000
24479;Das Glacis;;2001
24480;Directed Graphs.;;2017
24481;Definite descriptions;10.1007/BF00401556;1990
24484;Die Frauenbeauftragte.;;1997
24485;Decision fusion;;1996
24487;Direct feed;10.1145/312379.312518;1999
24489;Dear Gene;10.1177/016555159301900212;1993
24493;Dynamic fractals;10.1016/0097-8493(90)90019-T;1990
24497;Decay functions;10.1016/S0378-8733(99)00015-5;2000
24501;Digital Flatness;10.1007/978-3-540-39966-7_6;2003
24508;Discrete Frontiers;10.1007/978-3-540-39966-7_22;2003
24513;Difference Families;https://doi.org/10.1023/A:1011275205253;2001
24517;Dimensional Flowcharting;10.1002/spe.4380070503;1977
24520;DBTA: Forum;;1991
24523;Die Fabel.;;2014
24524;Dynamische Fitnesslandschaften;;2000
24527;Diffusion factors;10.1108/00220410610642048;2006
24531;Directed frames;10.1007/BF01630811;1989
24537;Digital Forensics;10.1109/MSP.2009.34;2009
24543;Digital Fukuwarai;10.1145/281388.281448;1998
24545;Dezentrale Fertigungssteuerung;;1990
24549;Design Fragility;10.1109/MC.2004.1319261;2004
24550;Discontinuous fluids;10.1145/1186822.1073283;2005
24553;Doll face;10.1145/1179196.1179216;2006
24556;Decline & Fall;10.1145/1185884.1185914;2004
24557;Dark filament;10.1145/1280120.1280255;2007
24560;Dual fractals;10.1016/j.imavis.2007.07.012;2008
24564;Difference Forms;10.1007/s10208-007-9015-8;2008
24570;Document finder;10.1145/1459359.1459557;2008
24574;Dependent Fluents;;1995
24577;Dog Fish;10.1145/1836623.1836640;2010
24580;Database forensics;10.1145/1940941.1940958;2010
24588;Decision Flexibility;;1995
24594;Design fictions;10.1145/2148131.2148214;2012
24598;De-Fences;;2011
24603;Doxastic freedom;10.1007/s11229-006-9090-4;2008
24607;Debate Forum;;2005
24610;Digital immortality;10.1145/365181.365182;2001
24613;Dependency Inference;;1987
24617;Digital Imaging;;1995
24619;Discovery informatics;10.1145/859670.859691;2003
24621;Demystifying integration;10.1145/1005817.1005822;2004
24627;Duals Invert;10.1007/s10485-009-9210-7;2011
24633;Desert Island;doi:10.1038/scientificamerican0605-30;2005
24637;Detecting interleaving;;1995
24642;Dense itemsets;10.1145/1014052.1014140;2004
24645;Digital Inpainting.;;2005
24652;Design illiteracy;10.1109/MDT.2004.84;2004
24656;Digital Identity;10.1109/MTAS.2004.1337889;2005
24659;Doug Ikeler;10.1145/1185657.1185708;2006
24662;Discovering Innovation;10.1109/ICEBE.2006.42;2006
24666;Designing Interactions;;2006
24670;Dessert Island;10.1007/s10515-006-0001-1;2007
24675;DRM Interoperability;10.1109/CIS.2007.123;2007
24678;Dormant Independence;;2008
24682;Delegated isolation;10.1145/2048066.2048133;2011
24691;DPDNS Introduction;10.1109/IPDPSW.2012.347;2012
24696;DataCloud Introduction;10.1109/IPDPS.2011.404;2011
24701;DCPM Introduction;10.1109/IPDPS.2011.417;2011
24707;Defocus Inpainting;10.1007/11744047_27;2006
24713;Dependent interoperability;10.1145/2103776.2103779;2012
24719;Distributed interaction;10.1145/2305484.2305487;2012
24724;Disappearing interfaces;10.1145/2334184.2334194;2012
24728;Differential identifiability;10.1145/2339530.2339695;2012
24732;Dropsketch installation;10.1145/2466627.2481221;2013
24735;Decomposition integrals;10.1016/j.ijar.2013.02.001;2013
24739;DPDNS Introduction;10.1109/IPDPSW.2013.294;2013
24742;DRDA Implementation;;1996
24746;Discovering Inhabitant;10.1109/FGCN.2008.229;2008
24752;Diagrammatic Inference;;2007
24756;Digital identity.;;2005
24758;Document interface;10.1145/194283.194296;1994
24762;Datenbanksysteme I;;1974
24766;Disciplined Inheritance;;1989
24769;Diophantine Induction;10.1016/0168-0072(90)90076-E;1990
24773;Digital intubation;doi:10.1038/529437a;2016
24779;Database Integrity;;2005
24783;Datenbanken: Implementierungstechniken;;1999
24786;Democratizing innovation;10.1002/asi.20446;2006
24789;Dynamische Infrastrukturen;10.1007/s00287-009-0327-8;2009
24790;Database Integrity;;1976
24793;Defining Integers;;2010
24796;Datenschutz international;10.1007/s11623-010-0179-z;2010
24798;Datenschutz international;;2000
24800;Datenschutzfreundliches Identitätsmanagement;;2003
24803;Data Interoperability.;;2013
24808;Defensive Forecasting.;;2005
24813;Digital Histories;10.1108/00330330510627917;2005
24817;Double hashing;10.1002/asi.4630230610;1972
24819;DAS KOLLEKTIONSAXIOM;10.1002/malq.19810271104;1981
24822;Diskontinuierliche Konstituenten;10.3115/990403.990482;1969
24830;Dolores Kaufman;10.1145/1086057.1086100;2005
24833;Distributed knowledge;10.3166/jancl.17.255-273;2007
24837;Datenbanken kompakt;;2001
24840;Digitale Kommunikation;;2005
24841;Digital knots;10.1016/S0031-3203(99)00125-9;2000
24843;Disappearing Hardware;10.1109/MPRV.2002.993143;2002
24848;Dynamical Hierarchies;10.1162/106454605774270606;2005
24857;Das Kuckucksei.;10.1007/s11623-012-0088-4;2012
24858;De Huisspitsmuis;10.1145/1186015.1186059;2004
24859;Dynamic Hotlinks;10.1007/s00453-007-9060-3;2008
24863;Das Kryptologikum.;10.1007/s11623-013-0240-9;2013
24867;Digital Libraries.;10.1145/205323.205325;2014
24875;Digital heritage;10.1145/1520340.1520513;2009
24881;Derived Key.;;2011
24882;Deskilling HPL;10.1007/978-3-642-14403-5_12;2009
24889;Directed Homology;10.1016/j.entcs.2004.09.005;2004
24892;Device hypervisors;10.1145/1837274.1837305;2010
24897;Distance Learning;10.1145/632716.632810;1999
24902;Drawing & learning;10.1145/311625.311655;1999
24904;Designing haptics;10.1145/2148131.2148215;2012
24910;Decorated hypertrees.;;2013
24912;Defamation Havens;;2000
24914;Demo hour.;10.1145/2540069.2540070;2014
24927;Dynamic Logic;10.1145/568438.568456;2001
24932;Demo hour;10.1145/2486227.2486230;2013
24940;Demo Hour;10.1145/1897239.1897241;2011
24948;Demo hour;10.1145/1925820.1925822;2011
24959;Database lexicography;10.1016/S0169-023X(02)00052-6;2002
24963;Demo hour;10.1145/1962438.1962441;2011
24975;Default Logics;10.1007/3-540-54659-6_62;1991
24979;Designed Landforms;10.1007/3-540-44818-7_2;2001
24983;Database machines;;1980
24986;Dynamic Modalities;10.1007/s11225-012-9383-1;2012
24989;Defining Liveness;10.1016/0020-0190(85)90056-0;1984
24992;Declarative mocking;10.1145/2483760.2483790;2013
25000;Digital Licensing;10.1109/MIC.2005.77;2005
25004;David Lu;10.1145/1086057.1086109;2005
25007;Darren Lurie;10.1145/1185657.1185710;2006
25009;Digital Libraries;10.1002/aris.144.v41:1;2007
25012;Digital libraries;10.1002/aris.1440360113;2003
25015;Description Logics.;10.1007/978-3-642-03754-2_1;2009
25020;Die Lernmatrix;10.1007/BF00293853;1961
25022;Decomposition Lemmas.;;2013
25025;Dictionary Learning.;;2011
25030;Digitale Langzeitarchivierung;10.1515/PIKO.2004.103;2004
25033;Digital Logic;;1997
25035;Description Logics;10.1007/978-3-540-92673-3_1;2004
25037;Digital Libraries;10.1016/S0098-7913(99)00060-X;1999
25041;Discourse Modeling.;;2006
25045;Dialgebraic Logics;10.1016/S1571-0661(04)00062-3;1998
25049;Defeasible Logic.;;2001
25052;Data Liberation;;1993
25056;Dynamische Hashverfahren;;1983
25058;Decycling Hypercubes;10.1007/s00373-003-0529-9;2003
25062;DAC Highlights;10.1109/MDT.2005.55;2005
25065;DAC Highlights;10.1109/MDT.2003.1198690;2003
25069;DAC Highlights;10.1109/MDT.2004.7;2004
25071;Disputed lands;10.1016/j.geb.2008.04.006;2009
25076;Digitaler Hörsaal;10.1524/icom.3.2.63.38349;2004
25082;Dynamic Hashing;10.1007/BF01931695;1978
25087;Denelcor HEP.;;2011
25089;Document mosaicing;10.1016/S0262-8856(98)00178-4;1997
25095;Demystifying MapReduce.;;2013
25097;Dynamic manipulation.;10.1109/IROS.1993.583093;1993
25100;Dopamine modulation;10.4249/scholarpedia.2711;2008
25103;Dagstuhl Manifesto.;10.1007/s00287-015-0936-3;2015
25105;DULP Manifesto.;;2009
25106;Distinguishing Maps.;;2011
25109;Database Map;;1974
25112;Diagnostic Messages;10.1002/spe.4380020406;1972
25116;Data Metastructures;10.1002/spe.4380091002;1979
25119;Differential Modes;10.1142/S0218196708004561;2008
25125;Digital Magic;10.1016/S1359-6446(02)02277-8;2003
25126;Database law;10.1016/S0267-3649(01)00713-0;2001
25129;Data Map.;;2009
25130;Deobfuscating Malware.;;2011
25131;Davies-Meyer.;;2011
25132;Defamation law;10.1016/j.clsr.2005.06.016;2005
25134;Deontic logic;;2006
25138;Dialogue logic;;2006
25140;Differential Meadows;;2008
25145;DEKF-LSTM;;2002
25151;Data Linking.;;2013
25157;Das Labyrinth;;1999
25158;Das Laster.;;2012
25159;Das Lindenblatt;;2000
25160;Decision Logik;;1991
25163;Dependence Level.;;2011
25164;Dynamic LPAR.;;2011
25165;Doall Loops.;;2011
25166;Deductive Learning.;;2010
25167;Distance Learning;10.1145/286498.286640;1998
25171;The use of computer graphics for solving problems in singularity theory;10.1007/978-3-642-59195-2_4;1997
25177;DEPARTING MESSAGE;10.1080/10248079508903819;1995
25180;Deterministic jumplists;;2005
25185;Dynamic Jointrees;;1998
25189;Der Jahrtausendwechsel;;1997
25193;Database maps;;1986
25197;Description Mechanics;10.1016/S0019-9958(58)80004-2;1958
25200;Data Models.;10.1145/234313.234360;2014
25205;Data mining.;;2007
25211;Data mining;10.1177/089443930001800407;2000
25214;Database machines;10.1145/509252.509288;1978
25225;Discrete Mathematics;10.1016/0012-365X(93)90075-5;1990
25228;Discriminative motifs.;10.1089/10665270360688219;2003
25231;Dynamic modeling;10.1145/563858.563888;1977
25235;Defining Multimedia;10.1109/93.664737;1998
25240;Disciplining Multimedia;10.1109/93.879770;2000
25242;Derivational Minimalism;10.1007/BFb0052152;1996
25246;Difference Matching;10.1007/3-540-55602-8_173;1992
25247;Defensive microprogramming.;10.1145/1014194.800937;1982
25252;Data Mining;10.1007/s11576-006-0106-y;2006
25255;Data mining;10.1057/palgrave.jdm.3240117;2003
25257;Decision making.;;2005
25260;Demystifying maintainability;10.1145/1137702.1137708;2006
25266;Distribution Map;10.1109/ICSM.2006.22;2006
25271;Djange Me;10.1109/MCSE.2007.5;2007
25275;DBMS[me];10.1109/MIC.2004.1297278;2004
25277;Device Monitors;10.1109/TSE.1980.230462;1980
25282;Document Model.;10.1007/978-3-540-70552-9_6;2008
25287;Decision Models;10.1007/978-3-540-70552-9_8;2008
25292;Distance matters;10.1207/S15327051HCI1523_4;2000
25298;Digital micrography;10.1145/1964921.1964995;2011
25306;DTLS mobility;10.1007/978-3-642-25959-3_33;2012
25313;Dynamic Mosaics;10.1109/3DIMPVT.2012.35;2012
25318;Drawing Machine;10.1145/2503649.2503661;2013
25320;Distant matters;10.1145/2578282;2014
25322;Data Mining;10.1007/978-0-387-74759-0_108;2009
25324;Defocus Magnification;10.1111/j.1467-8659.2007.01080.x;2007
25328;Deformable models;10.1007/BF01908877;1988
25332;Digital mnemonics;10.1076/digc.15.1.57.28146;2004
25335;Database Modularity;;1978
25339;Defeasible Modalities.;;2013
25343;Derivational Morphology;10.1111/j.1749-818X.2007.00045.x;2008
25345;Distributed Morphology;10.1111/j.1749-818X.2010.00212.x;2010
25348;Data Metrics;;1998
25356;Digitale Mundpropoganda.;10.1007/s11576-013-0398-7;2014
25362;Data Mining.;;2014
25366;Discretization Methods;;2005
25370;Display logic;10.1007/BF00284976;1982
25373;Device Models;;1996
25378;Data Monoids;10.4230/LIPIcs.STACS.2011.105;2011
25381;Domain Modeling.;;2012
25384;Digital Morphology;;2002
25386;Der Mythos;;2000
25387;Devolved Manufacturing;10.1177/106329302129140188;2002
25392;Digitial memory;10.1108/14779960580000257;2005
25396;Data Mining.;;2011
25398;Distance Metrics.;;2017
25399;Distance Measures.;;2017
25401;DNA Memory.;;2012
25408;Dynamic Logic;10.1007/978-3-540-69061-0_3;2007
25414;Discrete Optimization;10.1007/BF01593796;2015
25420;Dynamic Optimization.;;1992
25423;Distributed objects;10.1145/302405.302926;1999
25426;Dot operators;10.1016/S0304-3975(00)00323-6;2001
25432;Data Ownership;;1991
25436;Data objects;;1998
25441;Design optimization;10.1016/j.advengsoft.2005.03.002;2005
25446;Discrete optimization;10.1007/BF01680367;1996
25450;Discrete Optimization;10.1007/3-540-45706-2_129;2002
25454;Description Ontologies;10.1109/ICDIM.2008.4746710;2008
25459;DME Overview.;;1992
25463;Duffing oscillator;10.4249/scholarpedia.6327;2008
25465;Distributed processing;10.1016/0141-9331(81)90082-X;1981
25468;Didactical Ontologies;;2008
25473;Digitales Objektidentifizierungssystem.;;1998
25476;Dualistic Ontologies;;2005
25481;Discussion: Parallelism;;1991
25485;Distributed Paging;10.1007/BFb0029566;1996
25489;Data Publishing.;;2003
25497;Dynamic Patricia;;1985
25500;Digitales Prüfungsamt;;2001
25503;Data Privacy.;;2004
25506;Floating 1;10.1145/312379.312513;1999
25507;Fold #1;10.1145/2466627.2481224;2013
25510;FIPS 173.;;2017
25511;DATA PROTECTION;10.1016/S0267-3649(01)00511-8;2001
25521;Data protection;10.1016/S0267-3649(04)00005-6;2004
25527;Decomposable orthologics.;10.1305/ndjfl/1093891790;1975
25529;Disjunctive Programming;10.1007/978-0-387-74759-0_134;2009
25533;Dynamic Polymorphism;;1996
25536;Durfee Polynomials;;1998
25541;Database Privacy.;;2002
25544;Dangerous phase;10.1385/NI:3:4:315;2005
25549;Dependent pairs;;2011
25552;Double Plays.;;1998
25555;Dyadic Polygons.;;2011
25559;Datenschutzkonforme Protokollierung;10.1007/s11623-006-0080-y;2006
25561;Design Perspectives;10.1207/s15327051hci2101_2;2006
25566;Data Preservation.;;2013
25568;Data Policy.;;2013
25570;diameter Partitioning;10.1007/BF02187699;1986
25573;Dependence Polyhedron.;;2011
25574;DATC Newsletter.;10.1109/MDT.2008.33;2001
25576;Disk Page.;;2017
25577;Domain-nation;10.1145/334458.334462;2000
25579;Data Profiling;10.1007/978-0-387-39940-9_601;2019
25582;Distinction Networks;10.1007/3-540-60343-3_24;1995
25585;Distributable nets;10.1007/BFb0019974;1990
25589;Declarative networking;;2012
25601;DNA nanorobotics;doi:10.1038/scibx.2012.222;2012
25607;Declaring Numbers;10.1016/j.entcs.2008.06.037;2008
25612;Distributed Noninterference;10.1109/PDP.2014.45;2014
25617;DDH Problem.;;2011
25618;DoS Pushback.;;2011
25620;Data Projectors.;;2012
25622;Distributed Neurosimulation;10.1007/3-540-32539-5_117;2005
25626;DATC Newsletter;;2001
25627;DOMAIN NAMES;10.1016/S0267-3649(00)88913-X;2000
25633;DOMAIN NAMES;10.1016/S0267-3649(00)05006-8;2000
25635;Domain names;10.1016/S0267-3649(97)80166-5;1997
25638;Domain names;10.1016/j.clsr.2005.04.001;2005
25640;Duocentered networks;10.1016/j.socnet.2007.07.001;2008
25648;Decision Networks;10.1007/978-3-540-25929-9_1;2004
25651;DATC Newsletter;10.1109/MDT.2004.83;2004
25653;DATC Newsletter;10.1109/MDT.2008.33;2008
25656;Drillers' notes;10.1109/MIM.2013.6616292;2013
25661;Das Navi;10.1007/s11623-011-0002-5;2011
25662;Description-Names;10.1023/A:1019950905478;2002
25666;DBS Programming;10.1109/JSAC.1985.1146173;1985
25670;Deutschsprachige Netzwerkforschung;10.1007/978-3-531-92575-2_5;2010
25672;Data Quality;10.1021/es0223170;2002
25681;Distributive Quantales;10.1023/A:1026199314938;2003
25685;Data Quality;10.1007/978-0-387-35973-1_248;2008
25688;Dispersive Quantization;10.4169/000298910X496723;2010
25691;Direct parsing;10.1016/0031-3203(86)90057-9;1986
25695;Desktop publishing;10.3109/17453058709150468;1987
25701;Dependence polynomials;10.1016/0012-365X(90)90202-S;1990
25704;Discrete polymorphism;10.1145/91556.91675;1990
25708;Dramatic Presence;;1993
25713;Digital politics;10.1145/236156.236158;1996
25716;Directing physics;10.1145/280953.282220;1998
25717;Differential profiling;"3.0.CO;2-0"" target=""_self"" class=""small-link-text""10.1002/(SICI)1097-024X(199903)29:33.0.CO;2-0";1999
25720;Dodge Perfection;10.1145/312379.312903;1999
25729;Delay PERT;10.1145/318371.318714;1987
25733;Display procedures;10.1145/362759.362808;1971
25737;Distributed Processing;10.1007/3-540-61770-1_36;1996
25742;Deconstructing paxos;10.1145/637437.637447;2003
25749;Diagrammatic Proofs;;1999
25754;Ditto processor;10.1109/DSN.2002.1028947;2002
25759;Development Process;;1998
25762;Digitally possessed;10.1145/2160718.2160725;2012
25763;Digital promises;10.1145/763940.763929;2002
25765;Distributed proofreading;;2003
25772;Data privacy;10.1007/b100704;2004
25774;Dialogue project;10.1145/1056176.1056182;1982
25778;Disk Paxos;10.1007/s00446-002-0070-8;2003
25780;Dual photography;10.1145/1186822.1073257;2005
25788;Dirichlet PageRank;10.1145/1076034.1076178;2005
25793;Developer perspectives;10.1145/1185657.1185753;2006
25796;Digital papercutting;10.1145/1187112.1187231;2005
25801;Distributed Processing;10.1109/C-M.1978.217899;1978
25805;Disembodied performance;10.1145/1520340.1520555;2009
25808;Dependency Parsing;10.1111/j.1749-818X.2010.00187.x;2010
25813;Draw poker;10.1145/1665208.1665241;2009
25818;Data planning;;1980
25820;Disney Parachutes;10.1145/1836623.1836639;2010
25823;Differential piracy;10.1145/2317307.2317314;2012
25827;Discussion paper.;10.1007/s11192-012-0814-6;1976
25830;Differentiated Platforms;10.1109/MM.2013.55;2013
25832;Designing people;10.1145/2543609;2014
25834;Design Patents;10.1109/MC.2013.91;2013
25839;Distributed Places.;;2013
25847;Does P=NP?;;2007
25850;Der Promotionsgutachtengenerator.;;2011
25852;Delta Prime?;10.1093/llc/19.4.477;2004
25855;Diminishing Perimeter;10.1201/1086.1065898X/45654.14.5.20051101/91007.1;2005
25856;Discourse Processing;;2013
25860;Data Privacy.;;2011
25864;Designing portals;10.1111/j.1467-8535.2004.00432._8x;2004
25866;Deferred Shading;;2009
25868;Discovering Services.;;2011
25872;Dyson sphere;10.4249/scholarpedia.6647;2009
25875;Dynamical systems;10.4249/scholarpedia.1629;2007
25877;Diametrical Submanifolds;10.1023/A:1004889304231;2000
25881;Drahtlose Sensornetze;10.1007/s002870300306;2003
25885;Das Springerproblem;;1992
25889;DFG Schwerpunktprogramm;;1997
25892;Discrete Summation.;;2014
25895;Declarative specifications;10.1017/S0269888900008018;1996
25900;Das Schlüsselproblem;;1966
25903;Data Security;10.1021/ci60001a004;1975
25906;Delta31-Stability;;1993
25909;Decentralised Scheduling;;1981
25913;Daz slüzzelîn;10.1007/s11623-006-0154-x;2006
25914;Die Schnittstelle;;2002
25915;Diagram Server;10.1006/jvlc.1995.1016;1995
25921;Data Security.;;2013
25923;DAG Scheduling.;;2011
25924;Ditonic Sorting.;;2011
25925;Direct Schemes.;;2011
25926;Decision Stump.;;2017
25927;Data Structure.;;2017
25929;De-Skewing.;;2011
25930;Deformable Spectrograms.;;2005
25935;Deflating skolem;10.1007/s11229-005-0800-0;2005
25939;Determining plurality;10.1145/1367064.1367066;2008
25946;Distributed Password;10.1007/978-1-4419-8530-9_33;0
25954;Deployment pattern.;;2011
25961;FORML 2;10.1007/978-3-642-13051-9_21;2010
25968;FLAIRS 2004;;2004
25970;Database Security;10.1007/978-3-540-69861-6_7;2007
25977;Distributed systems;10.1016/0165-6074(86)90077-3;1986
25981;Describing surfaces;10.1016/0734-189X(85)90001-5;1986
25986;Data structures;;1989
25990;Deforming subdivisions;10.1007/BF01582263;1990
25993;Database security;10.1145/122058.122069;1990
25997;Distributed sorting;10.1016/0167-6423(90)90081-N;1990
26002;Digital surfaces;10.1016/1049-9652(91)90034-H;1991
26006;Denotational semantics;;1991
26010;Discovering Smalltalk;;1994
26015;Database security;10.1016/S0065-2458(08)60175-8;1995
26022;Deletion sets;;1993
26026;Disjoint systems;10.1002/rsa.3240060103;1995
26029;digital Smoke;10.1145/259081.259352;1997
26032;Data security;10.1016/S0169-023X(97)00049-9;1998
26035;Diffraction shaders;10.1145/311535.311546;1999
26039;Dr. Strangeheight;10.1145/312379.312905;1999
26041;Distributed simulation;10.1145/318123.318189;1988
26045;Digitaria sanguinalis;10.1145/367766.368201;1962
26047;Disk Shadowing;;1988
26050;Deductive Synthesis;10.1007/3-540-58867-1_61;1995
26052;Distribution Session;10.1007/3-540-60578-9_16;1995
26053;Differentiated Services;;2000
26055;Discussion Summary;;1991
26058;Die Schaltwerksimulation;;1984
26061;Data services;10.1145/2184319.2184340;2012
26066;Discrete shells;;2003
26071;Deconstructing Shostak;;2001
26075;Document structure;10.1162/089120103322145315;2003
26082;Discovery Systems;;1986
26085;Distributed Stiffness;;2003
26089;Diagrammatic specifications;10.1017/S0960129503003979;2003
26092;Distributed synchrony;10.1016/S0925-2312(02)00463-0;2003
26096;Deterministic SkipNet;10.1016/j.ipl.2004.01.019;2004
26100;Dynamic Space;;2010
26101;Decentralizing SIP;10.1145/1229899.1229910;2007
26105;Degenerate Sharing;10.1109/ICPP.1994.85;1994
26110;Dynamic spaces;10.1145/1280120.1280145;2007
26112;Database Snapshots;;1980
26116;Database Security;10.1109/TSE.1978.234140;1978
26123;d-rhum;10.1145/259081.259171;1997
26125;(Data) STRUCTURES;10.1109/FOCS.2008.69;2008
26126;Display supersampling;10.1145/1477926.1477935;2009
26129;Dendritic stylization;10.1007/s00371-008-0217-0;2009
26135;Dim sum;10.1145/1596685.1596717;2009
26138;Design Strategy;10.1109/MS.2008.58;2008
26139;Distributed SAT;10.1007/s10462-010-9194-6;2011
26143;Distributed Steganography;10.1109/IIHMSP.2011.20;2011
26149;Doctoral symposium;10.1007/978-3-540-31797-5_10;2004
26160;Domain-sensitivity.;;2012
26163;Duotone surfaces;10.5555/2328888.2328905;2012
26168;Drummmm Roooooollllll;10.1145/281388.281857;1998
26170;Diversity recruiting;10.1145/204865.384261;1995
26174;Discussion Review;;2000
26177;(Direct) reference;10.1007/BF01344206;1995
26181;Distributed reset;10.1109/12.312126;1994
26185;Direct Reflections;10.1023/A:1008756203227;2000
26190;Directed Replacement;10.3115/981863.981878;1996
26192;Digiti sonus;10.1145/2503649.2503660;2013
26195;Dynamic Sprites.;10.1145/2522628.2522631;2013
26205;DCC Reviewers;10.1109/DSN.2005.35;2002
26206;DFM rules!;10.1145/1065579.1065625;2005
26224;Doctoral research;10.1145/1113523.1113527;1986
26226;Digital squares;10.1016/0734-189X(90)90109-9;1990
26230;Decentralized Robustness;10.1109/CSFW.2006.11;2006
26234;DV & Schulorganisation;;2007
26235;Deferred Splatting;10.1111/j.1467-8659.2004.00797.x;2004
26240;Dynamic SHA.;;2007
26242;Digital RF;10.1109/DSD.2006.45;2006
26247;Documenting Spreadsheets;;2008
26250;Data Smashing.;;2014
26254;Diamond Solitaire;;2007
26257;Database Semantics;;2012
